N,Database,Accession,Type
700,NCBI,SRR3664669,RUN
701,NCBI,SRR3664670,RUN
702,NCBI,SRR3664671,RUN
703,NCBI,SRR3664672,RUN
704,NCBI,SRR3664673,RUN
705,NCBI,SRR3664674,RUN
706,NCBI,SRR3664675,RUN
707,NCBI,SRR3664676,RUN
708,NCBI,SRR3664677,RUN
709,NCBI,SRR3664678,RUN
710,NCBI,SRR3664679,RUN
711,NCBI,SRR3664680,RUN
712,NCBI,SRR3664681,RUN
713,NCBI,SRR3664682,RUN
714,NCBI,SRR3664683,RUN
715,NCBI,SRR3664684,RUN
716,NCBI,SRR3664685,RUN
717,NCBI,SRR3664686,RUN
718,NCBI,SRR3664687,RUN
719,NCBI,SRR3664688,RUN
720,NCBI,SRR3664689,RUN
721,NCBI,SRR3664690,RUN
722,NCBI,SRR3664691,RUN
723,NCBI,SRR3664692,RUN
724,NCBI,SRR3664693,RUN
725,NCBI,SRR3664694,RUN
726,NCBI,SRR3664695,RUN
727,NCBI,SRR3664697,RUN
728,NCBI,SRR3664698,RUN
729,NCBI,SRR3664699,RUN
730,NCBI,SRR3664700,RUN
731,NCBI,SRR3664701,RUN
732,NCBI,SRR3664703,RUN
733,NCBI,SRR3664704,RUN
734,NCBI,SRR3664705,RUN
735,NCBI,SRR3664706,RUN
736,NCBI,SRR3664707,RUN
737,NCBI,SRR3664708,RUN
738,NCBI,SRR3664709,RUN
739,NCBI,SRR3664710,RUN
740,NCBI,SRR3664711,RUN
741,NCBI,SRR3664712,RUN
742,NCBI,SRR3664713,RUN
743,NCBI,SRR3664714,RUN
744,NCBI,SRR3664715,RUN
745,NCBI,SRR3664716,RUN
746,NCBI,SRR3664717,RUN
747,NCBI,SRR3664718,RUN
748,NCBI,SRR3664719,RUN
749,NCBI,SRR3664720,RUN
750,NCBI,SRR3664721,RUN
751,NCBI,SRR3664722,RUN
752,NCBI,SRR3664723,RUN
753,NCBI,SRR3664724,RUN
754,NCBI,SRR3664725,RUN
755,NCBI,SRR3664726,RUN
756,NCBI,SRR3664727,RUN
757,NCBI,SRR3664728,RUN
758,NCBI,SRR3664729,RUN
759,NCBI,SRR3664730,RUN
760,NCBI,SRR3664731,RUN
761,NCBI,SRR3664732,RUN
762,NCBI,SRR3664733,RUN
763,NCBI,SRR3664734,RUN
764,NCBI,SRR3664735,RUN
765,NCBI,SRR3664736,RUN
766,NCBI,SRR3664737,RUN
767,NCBI,SRR3664738,RUN
768,NCBI,SRR3664739,RUN
769,NCBI,SRR3664740,RUN
770,NCBI,SRR3664741,RUN
771,NCBI,SRR3664742,RUN
772,NCBI,SRR3664743,RUN
773,NCBI,SRR3664744,RUN
774,NCBI,SRR3664745,RUN
