Run,ArrayExpress-SPECIES,Assay Type,AssemblyName,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA_last_update,Experiment,External_Id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,Sample_Name,SRA Study,STRAIN,Submitter_Id,ShortName,NAME,Azithromycin,Ceftriaxone,Cefixime,Ciprofloxacin,Penicillin,Sulfonamides,Spectinomycin,Tetracycline
ERR1549712,Neisseria gonorrhoeae,WGS,BioProject23,250,810860250,PRJEB9227,SAMEA3468141,136419820,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","ena,s3.us-east-1",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620482,SAMEA3468141,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:14:29Z,public,Illumina HiSeq 2000,14629897,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468141,GE13_106-sc-2287541,ERP010312,GE13-106,GE13_106-sc-2287541,GE13_106,ECDC_GE13_106,0,0,0,0,1,1,0,1
ERR1549713,Neisseria gonorrhoeae,WGS,BioProject23,250,827856250,PRJEB9227,SAMEA3468143,137907209,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","s3.us-east-1,ena",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620483,SAMEA3468143,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:17:45Z,public,Illumina HiSeq 2000,14629909,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468143,GE13_107-sc-2287543,ERP010312,GE13-107,GE13_107-sc-2287543,GE13_107,ECDC_GE13_107,0,0,0,0,1,1,0,1
ERR1549714,Neisseria gonorrhoeae,WGS,BioProject23,250,813256000,PRJEB9227,SAMEA3468145,144072821,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","s3.us-east-1,ena",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620484,SAMEA3468145,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:23:15Z,public,Illumina HiSeq 2000,14629921,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468145,GE13_108-sc-2287545,ERP010312,GE13-108,GE13_108-sc-2287545,GE13_108,ECDC_GE13_108,0,0,0,0,1,1,0,1
ERR1549715,Neisseria gonorrhoeae,WGS,BioProject23,250,816685250,PRJEB9227,SAMEA3468147,138579274,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","ena,s3.us-east-1",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620485,SAMEA3468147,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:14:29Z,public,Illumina HiSeq 2000,14629933,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468147,GE13_109-sc-2287547,ERP010312,GE13-109,GE13_109-sc-2287547,GE13_109,ECDC_GE13_109,0,0,0,0,1,1,0,1
ERR1549716,Neisseria gonorrhoeae,WGS,BioProject23,250,849099500,PRJEB9227,SAMEA3468149,138428373,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","s3,ena","s3.us-east-1,ena",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620486,SAMEA3468149,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:18:34Z,public,Illumina HiSeq 2000,14629945,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468149,GE13_111-sc-2287549,ERP010312,GE13-111,GE13_111-sc-2287549,GE13_111,ECDC_GE13_111,0,0,0,0,1,1,0,1
ERR1549717,Neisseria gonorrhoeae,WGS,BioProject23,250,822921000,PRJEB9227,SAMEA3468151,150595391,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","s3.us-east-1,ena",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620487,SAMEA3468151,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:14:29Z,public,Illumina HiSeq 2000,14629957,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468151,LV13_001-sc-2287551,ERP010312,LV13-001,LV13_001-sc-2287551,LV13_001,ECDC_LV13_001,0,0,0,0,1,1,0,1
ERR1549718,Neisseria gonorrhoeae,WGS,BioProject23,250,891386250,PRJEB9227,SAMEA3468153,152933014,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","s3.us-east-1,ena",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620488,SAMEA3468153,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:17:50Z,public,Illumina HiSeq 2000,14629969,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468153,LV13_003-sc-2287553,ERP010312,LV13-003,LV13_003-sc-2287553,LV13_003,ECDC_LV13_003,0,0,0,1,1,1,0,1
ERR1549719,Neisseria gonorrhoeae,WGS,BioProject23,250,843393250,PRJEB9227,SAMEA3468155,145468938,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","s3.us-east-1,ena",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620489,SAMEA3468155,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:23:15Z,public,Illumina HiSeq 2000,14629981,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468155,LV13_004-sc-2287555,ERP010312,LV13-004,LV13_004-sc-2287555,LV13_004,ECDC_LV13_004,0,0,0,0,1,1,0,1
ERR1549720,Neisseria gonorrhoeae,WGS,BioProject23,250,674550750,PRJEB9227,SAMEA3468157,128529225,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","s3,ena","s3.us-east-1,ena",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620490,SAMEA3468157,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:14:29Z,public,Illumina HiSeq 2000,14629898,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468157,LV13_005-sc-2287557,ERP010312,LV13-005,LV13_005-sc-2287557,LV13_005,ECDC_LV13_005,0,0,0,0,1,1,0,1
ERR1549721,Neisseria gonorrhoeae,WGS,BioProject23,250,667690500,PRJEB9227,SAMEA3468160,116909326,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","s3.us-east-1,ena",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620491,SAMEA3468160,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:16:56Z,public,Illumina HiSeq 2000,14629910,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468160,LV13_006-sc-2287560,ERP010312,LV13-006,LV13_006-sc-2287560,LV13_006,ECDC_LV13_006,0,0,0,0,0,0,0,0
ERR1549722,Neisseria gonorrhoeae,WGS,BioProject23,250,662237750,PRJEB9227,SAMEA3468161,119577837,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","ena,s3.us-east-1",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620492,SAMEA3468161,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:23:15Z,public,Illumina HiSeq 2000,14629922,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468161,LV13_007-sc-2287561,ERP010312,LV13-007,LV13_007-sc-2287561,LV13_007,ECDC_LV13_007,0,0,0,0,1,1,0,1
ERR1549723,Neisseria gonorrhoeae,WGS,BioProject23,250,672399750,PRJEB9227,SAMEA3468163,118225550,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","ena,s3.us-east-1",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620493,SAMEA3468163,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:14:28Z,public,Illumina HiSeq 2000,14629934,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468163,LV13_008-sc-2287563,ERP010312,LV13-008,LV13_008-sc-2287563,LV13_008,ECDC_LV13_008,0,0,0,0,1,1,0,1
ERR1549724,Neisseria gonorrhoeae,WGS,BioProject23,250,720341750,PRJEB9227,SAMEA3468165,126734525,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","ena,s3.us-east-1",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620494,SAMEA3468165,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:16:56Z,public,Illumina HiSeq 2000,14629946,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468165,LV13_009-sc-2287565,ERP010312,LV13-009,LV13_009-sc-2287565,LV13_009,ECDC_LV13_009,0,0,0,0,1,1,0,1
ERR1549725,Neisseria gonorrhoeae,WGS,BioProject23,250,683121500,PRJEB9227,SAMEA3468166,116290807,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","s3,ena","s3.us-east-1,ena",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620495,SAMEA3468166,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:17:05Z,public,Illumina HiSeq 2000,14629958,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468166,LV13_010-sc-2287566,ERP010312,LV13-010,LV13_010-sc-2287566,LV13_010,ECDC_LV13_010,0,0,0,0,1,1,0,1
ERR1549726,Neisseria gonorrhoeae,WGS,BioProject23,250,760303000,PRJEB9227,SAMEA3468168,131011893,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","ena,s3.us-east-1",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620496,SAMEA3468168,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:16:10Z,public,Illumina HiSeq 2000,14629970,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468168,LV13_011-sc-2287568,ERP010312,LV13-011,LV13_011-sc-2287568,LV13_011,ECDC_LV13_011,0,0,0,0,1,1,0,1
ERR1549727,Neisseria gonorrhoeae,WGS,BioProject23,250,766586250,PRJEB9227,SAMEA3468171,139932155,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","ena,s3.us-east-1",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620497,SAMEA3468171,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:14:28Z,public,Illumina HiSeq 2000,14629982,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468171,LV13_012-sc-2287571,ERP010312,LV13-012,LV13_012-sc-2287571,LV13_012,ECDC_LV13_012,0,0,0,1,1,1,0,1
ERR1549728,Neisseria gonorrhoeae,WGS,BioProject23,250,692008750,PRJEB9227,SAMEA3468173,122555469,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","s3.us-east-1,ena",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620498,SAMEA3468173,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:17:50Z,public,Illumina HiSeq 2000,14629899,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468173,LV13_013-sc-2287573,ERP010312,LV13-013,LV13_013-sc-2287573,LV13_013,ECDC_LV13_013,0,0,1,1,1,1,0,1
ERR1549729,Neisseria gonorrhoeae,WGS,BioProject23,250,655163000,PRJEB9227,SAMEA3468175,111228019,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","ena,s3.us-east-1",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620499,SAMEA3468175,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:23:14Z,public,Illumina HiSeq 2000,14629911,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468175,LV13_014-sc-2287575,ERP010312,LV13-014,LV13_014-sc-2287575,LV13_014,ECDC_LV13_014,0,0,1,1,1,1,0,1
ERR1549730,Neisseria gonorrhoeae,WGS,BioProject23,250,737032750,PRJEB9227,SAMEA3468177,132966531,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","ena,s3.us-east-1",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620500,SAMEA3468177,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:14:28Z,public,Illumina HiSeq 2000,14629923,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468177,LV13_015-sc-2287577,ERP010312,LV13-015,LV13_015-sc-2287577,LV13_015,ECDC_LV13_015,0,0,0,1,1,1,0,1
ERR1549731,Neisseria gonorrhoeae,WGS,BioProject23,250,713705500,PRJEB9227,SAMEA3468179,121676275,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","s3.us-east-1,ena",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620501,SAMEA3468179,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:17:55Z,public,Illumina HiSeq 2000,14629935,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468179,LV13_016-sc-2287579,ERP010312,LV13-016,LV13_016-sc-2287579,LV13_016,ECDC_LV13_016,0,0,0,0,1,1,0,1
ERR1549732,Neisseria gonorrhoeae,WGS,BioProject23,250,729284500,PRJEB9227,SAMEA3468181,128000296,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","s3.us-east-1,ena",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620502,SAMEA3468181,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:23:14Z,public,Illumina HiSeq 2000,14629947,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468181,LV13_017-sc-2287581,ERP010312,LV13-017,LV13_017-sc-2287581,LV13_017,ECDC_LV13_017,0,0,1,1,1,1,0,1
ERR1549733,Neisseria gonorrhoeae,WGS,BioProject23,250,733833250,PRJEB9227,SAMEA3468184,125452360,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","ena,s3.us-east-1",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620503,SAMEA3468184,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:17:05Z,public,Illumina HiSeq 2000,14629959,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468184,LV13_018-sc-2287584,ERP010312,LV13-018,LV13_018-sc-2287584,LV13_018,ECDC_LV13_018,0,0,0,0,1,1,0,1
ERR1549734,Neisseria gonorrhoeae,WGS,BioProject23,250,757105250,PRJEB9227,SAMEA3468185,137642064,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","s3,ena","ena,s3.us-east-1",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620504,SAMEA3468185,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:17:55Z,public,Illumina HiSeq 2000,14629971,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468185,LV13_019-sc-2287585,ERP010312,LV13-019,LV13_019-sc-2287585,LV13_019,ECDC_LV13_019,0,0,1,1,1,1,0,1
ERR1549735,Neisseria gonorrhoeae,WGS,BioProject23,250,730539250,PRJEB9227,SAMEA3468187,130853017,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","ena,s3.us-east-1",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620505,SAMEA3468187,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:23:15Z,public,Illumina HiSeq 2000,14629983,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468187,LV13_020-sc-2287587,ERP010312,LV13-020,LV13_020-sc-2287587,LV13_020,ECDC_LV13_020,0,0,0,0,1,1,0,1
ERR1549736,Neisseria gonorrhoeae,WGS,BioProject23,250,644091500,PRJEB9227,SAMEA3468189,116950730,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","ena,s3.us-east-1",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620506,SAMEA3468189,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:14:29Z,public,Illumina HiSeq 2000,14629900,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468189,LV13_021-sc-2287589,ERP010312,LV13-021,LV13_021-sc-2287589,LV13_021,ECDC_LV13_021,0,0,0,0,1,1,0,1
ERR1549737,Neisseria gonorrhoeae,WGS,BioProject23,250,633339000,PRJEB9227,SAMEA3468191,115727649,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","s3,ena","s3.us-east-1,ena",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620507,SAMEA3468191,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:15:58Z,public,Illumina HiSeq 2000,14629912,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468191,LV13_022-sc-2287591,ERP010312,LV13-022,LV13_022-sc-2287591,LV13_022,ECDC_LV13_022,0,0,0,0,1,1,0,1
ERR1549738,Neisseria gonorrhoeae,WGS,BioProject23,250,679243250,PRJEB9227,SAMEA3468193,115161029,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","ena,s3.us-east-1",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620508,SAMEA3468193,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:18:38Z,public,Illumina HiSeq 2000,14629924,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468193,LV13_023-sc-2287593,ERP010312,LV13-023,LV13_023-sc-2287593,LV13_023,ECDC_LV13_023,0,0,0,0,0,1,0,0
ERR1549739,Neisseria gonorrhoeae,WGS,BioProject23,250,665310250,PRJEB9227,SAMEA3468195,120438623,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","s3.us-east-1,ena",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620509,SAMEA3468195,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:23:15Z,public,Illumina HiSeq 2000,14629936,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468195,LV13_024-sc-2287595,ERP010312,LV13-024,LV13_024-sc-2287595,LV13_024,ECDC_LV13_024,0,0,0,1,1,1,0,1
ERR1549740,Neisseria gonorrhoeae,WGS,BioProject23,250,676701750,PRJEB9227,SAMEA3468197,120169000,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","s3.us-east-1,ena",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620510,SAMEA3468197,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:14:29Z,public,Illumina HiSeq 2000,14629948,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468197,LV13_025-sc-2287597,ERP010312,LV13-025,LV13_025-sc-2287597,LV13_025,ECDC_LV13_025,0,0,0,0,1,1,0,1
ERR1549741,Neisseria gonorrhoeae,WGS,BioProject23,250,696325000,PRJEB9227,SAMEA3468199,117413176,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","s3,ena","ena,s3.us-east-1",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620511,SAMEA3468199,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:17:55Z,public,Illumina HiSeq 2000,14629960,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468199,LV13_026-sc-2287599,ERP010312,LV13-026,LV13_026-sc-2287599,LV13_026,ECDC_LV13_026,0,0,0,0,1,1,0,1
ERR1549742,Neisseria gonorrhoeae,WGS,BioProject23,250,708084500,PRJEB9227,SAMEA3468201,120431899,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","s3,ena","s3.us-east-1,ena",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620512,SAMEA3468201,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:23:15Z,public,Illumina HiSeq 2000,14629972,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468201,LV13_027-sc-2287601,ERP010312,LV13-027,LV13_027-sc-2287601,LV13_027,ECDC_LV13_027,0,0,0,0,1,1,0,1
ERR1549743,Neisseria gonorrhoeae,WGS,BioProject23,250,682701250,PRJEB9227,SAMEA3468203,135624455,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","ena,s3.us-east-1",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620513,SAMEA3468203,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:14:28Z,public,Illumina HiSeq 2000,14629984,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468203,LV13_028-sc-2287603,ERP010312,LV13-028,LV13_028-sc-2287603,LV13_028,ECDC_LV13_028,0,0,0,1,1,1,0,1
ERR1549744,Neisseria gonorrhoeae,WGS,BioProject23,250,663424750,PRJEB9227,SAMEA3468206,113183001,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","s3.us-east-1,ena",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620514,SAMEA3468206,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:18:38Z,public,Illumina HiSeq 2000,14629901,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468206,LV13_029-sc-2287606,ERP010312,LV13-029,LV13_029-sc-2287606,LV13_029,ECDC_LV13_029,0,0,0,0,1,1,0,1
ERR1549745,Neisseria gonorrhoeae,WGS,BioProject23,250,623722000,PRJEB9227,SAMEA3468209,110914993,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","ena,s3.us-east-1",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620515,SAMEA3468209,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:14:28Z,public,Illumina HiSeq 2000,14629913,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468209,LV13_030-sc-2287609,ERP010312,LV13-030,LV13_030-sc-2287609,LV13_030,ECDC_LV13_030,0,0,1,1,1,1,0,1
ERR1549746,Neisseria gonorrhoeae,WGS,BioProject23,250,656076250,PRJEB9227,SAMEA3468211,115128592,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","s3.us-east-1,ena",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620516,SAMEA3468211,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:18:46Z,public,Illumina HiSeq 2000,14629925,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468211,LV13_031-sc-2287611,ERP010312,LV13-031,LV13_031-sc-2287611,LV13_031,ECDC_LV13_031,0,0,0,0,1,1,0,1
ERR1549747,Neisseria gonorrhoeae,WGS,BioProject23,250,680604500,PRJEB9227,SAMEA3468213,118815172,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","s3.us-east-1,ena",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620517,SAMEA3468213,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:23:14Z,public,Illumina HiSeq 2000,14629937,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468213,LV13_032-sc-2287613,ERP010312,LV13-032,LV13_032-sc-2287613,LV13_032,ECDC_LV13_032,0,0,0,0,1,1,0,1
ERR1549748,Neisseria gonorrhoeae,WGS,BioProject23,250,684224000,PRJEB9227,SAMEA3468215,122969832,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","s3.us-east-1,ena",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620518,SAMEA3468215,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:16:51Z,public,Illumina HiSeq 2000,14629949,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468215,LV13_033-sc-2287615,ERP010312,LV13-033,LV13_033-sc-2287615,LV13_033,ECDC_LV13_033,0,0,0,0,0,1,0,0
ERR1549749,Neisseria gonorrhoeae,WGS,BioProject23,250,697561000,PRJEB9227,SAMEA3468217,123407027,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","s3,ena","s3.us-east-1,ena",2016-07-27,2016-07-26,2018-11-16,2018-03-09,ERX1620519,SAMEA3468217,SC,Wellcome Sanger Institute,2016-07-26T19:52:17Z,2018-03-09T10:14:29Z,public,Illumina HiSeq 2000,14629961,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-07-28T00:00:00Z,SAMEA3468217,LV13_034-sc-2287617,ERP010312,LV13-034,LV13_034-sc-2287617,LV13_034,ECDC_LV13_034,1,0,0,0,1,1,0,1
