run_accession	study_accession	sample_accession	tax_id	scientific_name	submitted_ftp
ERR1334354	PRJEB9121	SAMEA3639979	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334354/18623_4#15.cram
ERR1334355	PRJEB9121	SAMEA3639980	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334355/18623_4#16.cram
ERR1334356	PRJEB9121	SAMEA3639981	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334356/18623_4#17.cram
ERR1334357	PRJEB9121	SAMEA3639982	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334357/18623_4#18.cram
ERR1334358	PRJEB9121	SAMEA3639983	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334358/18623_4#19.cram
ERR1334359	PRJEB9121	SAMEA3639984	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334359/18623_4#20.cram
ERR1334360	PRJEB9121	SAMEA3639985	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334360/18623_4#21.cram
ERR1334361	PRJEB9121	SAMEA3639986	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334361/18623_4#22.cram
ERR1334362	PRJEB9121	SAMEA3639987	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334362/18623_4#23.cram
ERR1334363	PRJEB9121	SAMEA3639988	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334363/18623_4#24.cram
ERR1334364	PRJEB9121	SAMEA3639989	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334364/18623_4#25.cram
ERR1334365	PRJEB9121	SAMEA3639990	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334365/18623_4#26.cram
ERR1334366	PRJEB9121	SAMEA3639991	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334366/18623_4#27.cram
ERR1334367	PRJEB9121	SAMEA3639992	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334367/18623_4#28.cram
ERR1334368	PRJEB9121	SAMEA3639993	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334368/18623_4#29.cram
ERR1334369	PRJEB9121	SAMEA3639994	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334369/18623_4#30.cram
ERR1334370	PRJEB9121	SAMEA3639995	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334370/18623_4#31.cram
ERR1334371	PRJEB9121	SAMEA3639996	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334371/18623_4#32.cram
ERR1334372	PRJEB9121	SAMEA3639997	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334372/18623_4#33.cram
ERR1334373	PRJEB9121	SAMEA3639998	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334373/18623_4#34.cram
ERR1334374	PRJEB9121	SAMEA3639999	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334374/18623_4#35.cram
ERR1334375	PRJEB9121	SAMEA3640000	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334375/18623_4#36.cram
ERR1334376	PRJEB9121	SAMEA3640001	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334376/18623_4#37.cram
ERR1334377	PRJEB9121	SAMEA3640002	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334377/18623_4#38.cram
ERR1334378	PRJEB9121	SAMEA3640003	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334378/18623_4#39.cram
ERR1334379	PRJEB9121	SAMEA3640004	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334379/18623_4#40.cram
ERR1334380	PRJEB9121	SAMEA3640005	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334380/18623_4#41.cram
ERR1334381	PRJEB9121	SAMEA3640006	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334381/18623_4#42.cram
ERR1334382	PRJEB9121	SAMEA3640007	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334382/18623_4#43.cram
ERR1334383	PRJEB9121	SAMEA3640008	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334383/18623_4#44.cram
ERR1334384	PRJEB9121	SAMEA3640009	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334384/18623_4#45.cram
ERR1334385	PRJEB9121	SAMEA3640010	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334385/18623_4#46.cram
ERR1334386	PRJEB9121	SAMEA3640012	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334386/18623_4#47.cram
ERR1334387	PRJEB9121	SAMEA3640014	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334387/18623_4#48.cram
ERR1334388	PRJEB9121	SAMEA3640018	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334388/18623_4#49.cram
ERR1334389	PRJEB9121	SAMEA3640022	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334389/18623_4#50.cram
ERR1334390	PRJEB9121	SAMEA3640026	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334390/18623_4#51.cram
ERR1334391	PRJEB9121	SAMEA3640030	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334391/18623_4#52.cram
ERR1334392	PRJEB9121	SAMEA3640033	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334392/18623_4#53.cram
ERR1334393	PRJEB9121	SAMEA3640035	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334393/18623_4#54.cram
ERR1334394	PRJEB9121	SAMEA3640039	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334394/18623_4#55.cram
ERR1334395	PRJEB9121	SAMEA3640043	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334395/18623_4#56.cram
ERR1334396	PRJEB9121	SAMEA3640047	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334396/18623_4#57.cram
ERR1334397	PRJEB9121	SAMEA3640051	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334397/18623_4#58.cram
ERR1334398	PRJEB9121	SAMEA3640055	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334398/18623_4#59.cram
ERR1334399	PRJEB9121	SAMEA3640059	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334399/18623_4#60.cram
ERR1334400	PRJEB9121	SAMEA3640063	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334400/18623_4#61.cram
ERR1334401	PRJEB9121	SAMEA3640069	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334401/18623_4#62.cram
ERR1334402	PRJEB9121	SAMEA3640072	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334402/18623_4#63.cram
ERR1334403	PRJEB9121	SAMEA3640074	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334403/18623_4#64.cram
ERR1334404	PRJEB9121	SAMEA3640076	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334404/18623_4#65.cram
ERR1334405	PRJEB9121	SAMEA3640078	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334405/18623_4#66.cram
ERR1334406	PRJEB9121	SAMEA3640080	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334406/18623_4#67.cram
ERR1334407	PRJEB9121	SAMEA3640082	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334407/18623_4#68.cram
ERR1334408	PRJEB9121	SAMEA3640084	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334408/18623_4#69.cram
ERR1334409	PRJEB9121	SAMEA3640086	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334409/18623_4#70.cram
ERR1334410	PRJEB9121	SAMEA3640088	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334410/18623_4#71.cram
ERR1334411	PRJEB9121	SAMEA3640090	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334411/18623_4#72.cram
ERR1334412	PRJEB9121	SAMEA3640092	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334412/18623_4#73.cram
ERR1334413	PRJEB9121	SAMEA3640094	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334413/18623_4#74.cram
ERR1334414	PRJEB9121	SAMEA3640096	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334414/18623_4#75.cram
ERR1334415	PRJEB9121	SAMEA3640098	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334415/18623_4#76.cram
ERR1334416	PRJEB9121	SAMEA3640100	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334416/18623_4#77.cram
ERR1764086	PRJEB9121	SAMEA4386646	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764086/20995_3#1.cram
ERR1764087	PRJEB9121	SAMEA4386885	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764087/20995_3#2.cram
ERR1764088	PRJEB9121	SAMEA4386647	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764088/20995_3#3.cram
ERR1764089	PRJEB9121	SAMEA4387004	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764089/20995_3#4.cram
ERR1764090	PRJEB9121	SAMEA4386886	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764090/20995_3#6.cram
ERR1764091	PRJEB9121	SAMEA4386649	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764091/20995_3#7.cram
ERR1764092	PRJEB9121	SAMEA4386650	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764092/20995_3#9.cram
ERR1764093	PRJEB9121	SAMEA4386887	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764093/20995_3#10.cram
ERR1764094	PRJEB9121	SAMEA4386651	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764094/20995_3#11.cram
ERR1764095	PRJEB9121	SAMEA4387005	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764095/20995_3#12.cram
ERR1764096	PRJEB9121	SAMEA4386652	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764096/20995_3#13.cram
ERR1764097	PRJEB9121	SAMEA4386888	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764097/20995_3#14.cram
ERR1764098	PRJEB9121	SAMEA4386653	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764098/20995_3#15.cram
ERR1764099	PRJEB9121	SAMEA4386654	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764099/20995_3#16.cram
ERR1764100	PRJEB9121	SAMEA4387490	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764100/20995_3#17.cram
ERR1764101	PRJEB9121	SAMEA4386655	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764101/20995_3#18.cram
ERR1764102	PRJEB9121	SAMEA4386889	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764102/20995_3#19.cram
ERR1764103	PRJEB9121	SAMEA4386656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764103/20995_3#20.cram
ERR1764104	PRJEB9121	SAMEA4387006	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764104/20995_3#21.cram
ERR1764105	PRJEB9121	SAMEA4386657	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764105/20995_3#22.cram
ERR1764106	PRJEB9121	SAMEA4386890	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764106/20995_3#23.cram
ERR1764107	PRJEB9121	SAMEA4386658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764107/20995_3#24.cram
ERR1764108	PRJEB9121	SAMEA4387330	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764108/20995_3#25.cram
ERR1764109	PRJEB9121	SAMEA4386659	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764109/20995_3#26.cram
ERR1764110	PRJEB9121	SAMEA4386891	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764110/20995_3#27.cram
ERR1764111	PRJEB9121	SAMEA4386660	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764111/20995_3#28.cram
ERR1764112	PRJEB9121	SAMEA4387007	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764112/20995_3#29.cram
ERR1764113	PRJEB9121	SAMEA4386661	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764113/20995_3#30.cram
ERR1764114	PRJEB9121	SAMEA4386892	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764114/20995_3#31.cram
ERR1764115	PRJEB9121	SAMEA4386662	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764115/20995_3#32.cram
ERR1764116	PRJEB9121	SAMEA4387597	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764116/20995_3#33.cram
ERR1764117	PRJEB9121	SAMEA4386663	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764117/20995_3#34.cram
ERR1764118	PRJEB9121	SAMEA4386893	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764118/20995_3#35.cram
ERR1764119	PRJEB9121	SAMEA4386664	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764119/20995_3#36.cram
ERR1764120	PRJEB9121	SAMEA4387008	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764120/20995_3#37.cram
ERR1764121	PRJEB9121	SAMEA4386665	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764121/20995_3#38.cram
ERR1764122	PRJEB9121	SAMEA4386894	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764122/20995_3#39.cram
ERR1764123	PRJEB9121	SAMEA4386666	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764123/20995_3#40.cram
ERR1764124	PRJEB9121	SAMEA4387331	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764124/20995_3#41.cram
ERR1764125	PRJEB9121	SAMEA4386667	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764125/20995_3#42.cram
ERR1764126	PRJEB9121	SAMEA4386895	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764126/20995_3#43.cram
ERR1764127	PRJEB9121	SAMEA4386668	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764127/20995_3#44.cram
ERR1764128	PRJEB9121	SAMEA4387009	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764128/20995_3#45.cram
ERR1764129	PRJEB9121	SAMEA4386669	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764129/20995_3#46.cram
ERR1764130	PRJEB9121	SAMEA4386896	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764130/20995_3#47.cram
ERR1764131	PRJEB9121	SAMEA4386670	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764131/20995_3#48.cram
ERR1764132	PRJEB9121	SAMEA4387491	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764132/20995_3#49.cram
ERR1764133	PRJEB9121	SAMEA4386671	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764133/20995_3#50.cram
ERR1764134	PRJEB9121	SAMEA4386897	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764134/20995_3#51.cram
ERR1764135	PRJEB9121	SAMEA4386672	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764135/20995_3#52.cram
ERR1764136	PRJEB9121	SAMEA4387010	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764136/20995_3#53.cram
ERR1764137	PRJEB9121	SAMEA4386898	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764137/20995_3#55.cram
ERR1764138	PRJEB9121	SAMEA4386674	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764138/20995_3#56.cram
ERR1764139	PRJEB9121	SAMEA4387332	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764139/20995_3#57.cram
ERR1764140	PRJEB9121	SAMEA4386675	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764140/20995_3#58.cram
ERR1764141	PRJEB9121	SAMEA4386899	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764141/20995_3#59.cram
ERR1764142	PRJEB9121	SAMEA4386676	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764142/20995_3#60.cram
ERR1764143	PRJEB9121	SAMEA4387011	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764143/20995_3#61.cram
ERR1764144	PRJEB9121	SAMEA4386677	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764144/20995_3#62.cram
ERR1764145	PRJEB9121	SAMEA4387671	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764145/20995_3#63.cram
ERR1764146	PRJEB9121	SAMEA4386679	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764146/20995_3#64.cram
ERR1764147	PRJEB9121	SAMEA4386901	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764147/20995_3#65.cram
ERR1764148	PRJEB9121	SAMEA4386680	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764148/20995_3#66.cram
ERR1764149	PRJEB9121	SAMEA4387012	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764149/20995_3#67.cram
ERR1764150	PRJEB9121	SAMEA4386681	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764150/20995_3#68.cram
ERR1764151	PRJEB9121	SAMEA4386902	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764151/20995_3#69.cram
ERR1764152	PRJEB9121	SAMEA4386682	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764152/20995_3#70.cram
ERR1764153	PRJEB9121	SAMEA4387333	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764153/20995_3#71.cram
ERR1764154	PRJEB9121	SAMEA4386683	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764154/20995_3#72.cram
ERR1764155	PRJEB9121	SAMEA4386903	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764155/20995_3#73.cram
ERR1764156	PRJEB9121	SAMEA4386684	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764156/20995_3#74.cram
ERR1764157	PRJEB9121	SAMEA4387013	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764157/20995_3#75.cram
ERR1764158	PRJEB9121	SAMEA4386904	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764158/20995_3#76.cram
ERR1764159	PRJEB9121	SAMEA4386686	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764159/20995_3#77.cram
ERR1764160	PRJEB9121	SAMEA4387492	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764160/20995_3#78.cram
ERR1764161	PRJEB9121	SAMEA4386687	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764161/20995_3#79.cram
ERR1764162	PRJEB9121	SAMEA4386905	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764162/20995_3#80.cram
ERR1764163	PRJEB9121	SAMEA4386688	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764163/20995_3#81.cram
ERR1764164	PRJEB9121	SAMEA4387014	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764164/20995_3#82.cram
ERR1764165	PRJEB9121	SAMEA4386689	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764165/20995_3#83.cram
ERR1764166	PRJEB9121	SAMEA4386906	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764166/20995_3#84.cram
ERR1764167	PRJEB9121	SAMEA4386690	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764167/20995_3#85.cram
ERR1764168	PRJEB9121	SAMEA4387334	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764168/20995_3#86.cram
ERR1764169	PRJEB9121	SAMEA4386907	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764169/20995_3#87.cram
ERR1764170	PRJEB9121	SAMEA4386692	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764170/20995_3#88.cram
ERR1764171	PRJEB9121	SAMEA4386693	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764171/20995_3#89.cram
ERR1764172	PRJEB9121	SAMEA4386908	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764172/20995_3#90.cram
ERR1764173	PRJEB9121	SAMEA4386694	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764173/20995_3#92.cram
ERR1764174	PRJEB9121	SAMEA4387598	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764174/20995_3#93.cram
ERR1764175	PRJEB9121	SAMEA4386695	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764175/20995_3#94.cram
ERR1764176	PRJEB9121	SAMEA4386909	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764176/20995_3#95.cram
ERR1764177	PRJEB9121	SAMEA4386697	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764177/20995_4#1.cram
ERR1764178	PRJEB9121	SAMEA4386910	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764178/20995_4#2.cram
ERR1764179	PRJEB9121	SAMEA4386698	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764179/20995_4#3.cram
ERR1764180	PRJEB9121	SAMEA4387335	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764180/20995_4#4.cram
ERR1764181	PRJEB9121	SAMEA4386699	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764181/20995_4#5.cram
ERR1764182	PRJEB9121	SAMEA4386911	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764182/20995_4#6.cram
ERR1764183	PRJEB9121	SAMEA4386700	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/run/ERR176/ERR1764183/20995_4#7.cram
