study_accession,Isolate accession number,secondary_sample_accession,experiment_accession,run_accession,tax_id,scientific_name,fastq_ftp,submitted_ftp,sra_ftp,Nucleotide archive,Set,Isoniazid,Rifampicin,Ethambutol,Pyrazinamide,Streptomycin,Ciprofloxacin,Moxifloxacin,Ofloxacin,Amikacin,Capreomycin,Kanamycin,sample_accession
NA,ERR552757,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR553271,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551505,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552335,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR550938,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR553055,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,R,No result,No result,No result,No result,No result,No result,NA
NA,ERR550924,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551273,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552126,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551933,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551374,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552058,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR553202,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552761,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,R,No result,No result,No result,No result,No result,No result,NA
NA,ERR552085,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551602,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,"ERR550773,ERR550772",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,R,R,No result,No result,S,S,S,No result,NA
NA,"ERR552978,ERR552977",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,S,R,No result,No result,S,S,S,No result,NA
NA,"ERR552931,ERR552932",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,S,R,R,No result,No result,S,S,S,No result,NA
NA,"ERR551528,ERR551527",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,S,R,R,No result,No result,S,S,S,No result,NA
NA,"ERR552973,ERR552974",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,S,R,No result,No result,S,S,S,No result,NA
NA,"ERR552244,ERR552245",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,R,R,No result,No result,S,S,S,No result,NA
NA,"ERR551016,ERR551015",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,R,R,No result,No result,S,S,S,No result,NA
NA,ERR551087,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551413,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR550630,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR550714,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552820,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551993,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551840,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR553199,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551013,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551188,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR550755,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,S,S,R,S,No result,No result,S,No result,No result,No result,NA
NA,ERR551434,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551849,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551463,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR550745,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,"ERR551974,ERR551973",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,R,R,No result,No result,S,S,S,No result,NA
NA,"ERR552322,ERR552321",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,R,R,No result,No result,S,R,R,No result,NA
NA,"ERR551360,ERR551361,ERR551362",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,R,R,No result,No result,S,S,S,No result,NA
NA,ERR552683,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551351,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551301,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR550811,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551490,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR550865,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552168,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552212,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551842,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551388,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552177,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552391,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR553119,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551077,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR550846,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551277,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551415,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551078,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552355,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551097,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552272,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551458,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552385,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR550628,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR553231,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552943,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR550791,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR553374,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR553158,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551441,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR553239,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR550921,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552727,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551627,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR550660,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552013,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551608,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551025,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551229,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551170,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551018,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551196,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,R,S,No result,No result,No result,R,R,No result,NA
NA,ERR551612,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR550969,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,S,S,S,R,No result,No result,No result,No result,No result,No result,NA
NA,ERR552379,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,S,S,S,R,No result,No result,No result,No result,No result,No result,NA
NA,ERR551029,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,S,S,S,R,No result,No result,S,No result,S,No result,NA
NA,"ERR550947,ERR550946",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,S,S,S,R,No result,No result,No result,No result,No result,No result,NA
NA,ERR552271,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552477,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552828,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552706,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552583,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551520,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,"ERR552882,ERR552883",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,R,R,No result,No result,R,S,S,No result,NA
NA,ERR551091,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR553332,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,S,S,S,R,No result,No result,No result,No result,No result,No result,NA
NA,ERR552832,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,"ERR551105,ERR551104",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,R,R,No result,No result,S,S,S,No result,NA
NA,"ERR551063,ERR551062",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,S,R,No result,No result,S,S,S,No result,NA
NA,"ERR550895,ERR550894",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,S,S,R,No result,No result,S,R,R,No result,NA
NA,"ERR552226,ERR552225",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,S,R,R,No result,No result,S,R,R,No result,NA
NA,"ERR550980,ERR550981",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,S,R,No result,No result,S,S,S,No result,NA
NA,"ERR551582,ERR551581",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,R,R,No result,No result,S,S,S,No result,NA
NA,ERR550713,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,"ERR550784,ERR550785",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,R,S,R,No result,No result,S,S,S,No result,NA
NA,ERR551232,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,"ERR553098,ERR553097",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,S,S,R,No result,No result,S,S,S,No result,NA
NA,"ERR551910,ERR551909",NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,R,S,R,R,No result,No result,S,S,S,No result,NA
NA,ERR552638,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR550761,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551908,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR550796,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552137,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552957,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,R,No result,No result,No result,No result,No result,No result,NA
NA,ERR551252,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,R,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR550699,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552227,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552436,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552145,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,R,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR550746,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551344,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552811,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR553387,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551733,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551988,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551825,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,S,S,R,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551594,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552464,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551030,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,S,S,S,R,No result,No result,No result,No result,No result,No result,NA
NA,ERR551968,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR550747,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552861,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR550935,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551047,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552892,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552758,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552945,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552378,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552263,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551784,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR553088,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552923,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,S,S,S,R,No result,No result,No result,No result,No result,No result,NA
NA,ERR552880,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR553150,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552264,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR553120,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,S,S,S,R,No result,No result,No result,No result,No result,No result,NA
NA,ERR552055,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552988,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551275,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551886,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552543,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552382,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552703,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR550839,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR553077,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR553227,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551661,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR553203,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,R,S,S,S,R,No result,No result,No result,No result,No result,No result,NA
NA,ERR552146,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552128,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551286,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR553003,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR553033,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,R,No result,No result,No result,No result,No result,No result,NA
NA,ERR553310,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551774,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR553005,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552394,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551614,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR550632,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552316,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552278,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552547,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551395,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552862,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551679,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552512,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551160,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551120,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551382,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552381,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR550629,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552857,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR553283,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552721,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR550661,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552749,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551607,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552235,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR552912,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551459,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR553069,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
NA,ERR551497,NA,NA,NA,NA,NA,NA,NA,NA,ebi,validation,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
